sweep_id,series,direction,encoder_deg,temperature_sensor_k,field_sensor_t,rho_xx_uohm_cm
T19,temperature,up,-1.25262881,4.78371684,12.30361696,25.58707398
T19,temperature,up,-1.25844933,4.78423222,12.31809155,25.60519586
T19,temperature,up,-1.25828849,4.78436309,12.33313142,25.62704258
T19,temperature,up,-1.25790893,4.78405982,12.34907808,25.64509897
T19,temperature,up,-1.25636660,4.78404156,12.36457643,25.66481882
T19,temperature,up,-1.25604920,4.78425256,12.38001543,25.68437094
T19,temperature,up,-1.25921801,4.78356833,12.39471273,25.70166214
T19,temperature,up,-1.25553930,4.78353706,12.41079265,25.72303377
T19,temperature,up,-1.25844952,4.78411773,12.42697855,25.74008218
T19,temperature,up,-1.25744203,4.78441911,12.44169599,25.75804127
T19,temperature,up,-1.26072987,4.78442857,12.45671861,25.77842074
T19,temperature,up,-1.26029912,4.78432765,12.47201421,25.79579709
T19,temperature,up,-1.25652017,4.78480839,12.48712923,25.81772196
T19,temperature,up,-1.25669398,4.78482458,12.50281632,25.83709680
T19,temperature,up,-1.25731372,4.78352024,12.51817275,25.85687155
T19,temperature,up,-1.25690756,4.78322147,12.53406111,25.87895864
T19,temperature,up,-1.25948978,4.78420764,12.54858898,25.90138664
T19,temperature,up,-1.25864305,4.78351230,12.56527531,25.92220460
T19,temperature,up,-1.25366335,4.78479968,12.58005406,25.94368342
T19,temperature,up,-1.26049067,4.78354335,12.59547680,25.96753773
T19,temperature,up,-1.25376661,4.78385904,12.61077172,25.98972772
T19,temperature,up,-1.25909340,4.78402574,12.62665818,26.01103350
T19,temperature,up,-1.26022540,4.78519811,12.64086755,26.03585674
T19,temperature,up,-1.26071990,4.78427851,12.65679552,26.05881164
T19,temperature,up,-1.25732697,4.78434401,12.67309313,26.08496740
T19,temperature,up,-1.26038089,4.78364582,12.68738882,26.11017257
T19,temperature,up,-1.25655697,4.78399629,12.70340404,26.13479542
T19,temperature,up,-1.25970622,4.78487977,12.71930726,26.15824430
T19,temperature,up,-1.25979229,4.78405844,12.73353797,26.18499004
T19,temperature,up,-1.25849690,4.78380453,12.75019291,26.21058387
T19,temperature,up,-1.26608991,4.78419371,12.76454038,26.23693108
T19,temperature,up,-1.26200717,4.78485795,12.78078243,26.26636785
T19,temperature,up,-1.25360088,4.78378069,12.79587263,26.29393137
T19,temperature,up,-1.25541868,4.78391887,12.81037970,26.32117821
T19,temperature,up,-1.26127263,4.78463027,12.82689221,26.34681433
T19,temperature,up,-1.25716064,4.78423843,12.84161793,26.37617198
T19,temperature,up,-1.25827477,4.78448269,12.85739637,26.40290827
T19,temperature,up,-1.25310616,4.78440638,12.87239597,26.43079963
T19,temperature,up,-1.25709278,4.78327278,12.88856237,26.45572979
T19,temperature,up,-1.25833219,4.78443156,12.90371285,26.48022088
T19,temperature,up,-1.25970989,4.78390061,12.91906378,26.50745809
T19,temperature,up,-1.25844043,4.78333724,12.93457058,26.53216833
T19,temperature,up,-1.26193551,4.78348622,12.94985724,26.55516042
T19,temperature,up,-1.25349103,4.78421060,12.96501287,26.58052387
T19,temperature,up,-1.25798633,4.78404183,12.98034947,26.60113768
T19,temperature,up,-1.25534871,4.78289418,12.99567350,26.62214985
T19,temperature,up,-1.25652619,4.78377896,13.01160195,26.64452484
T19,temperature,up,-1.25667096,4.78381216,13.02616104,26.66386015
T19,temperature,up,-1.25834755,4.78387329,13.04182959,26.68685670
T19,temperature,up,-1.25773763,4.78323132,13.05698908,26.70686114
T19,temperature,up,-1.25848919,4.78328712,13.07228255,26.72736509
T19,temperature,up,-1.25760696,4.78405295,13.08765081,26.74986940
T19,temperature,up,-1.25834332,4.78422427,13.10221370,26.76951708
T19,temperature,up,-1.25874652,4.78446712,13.11922693,26.79078070
T19,temperature,up,-1.26217785,4.78425469,13.13412744,26.81312690
T19,temperature,up,-1.25823355,4.78383118,13.14915531,26.83928487
T19,temperature,up,-1.25199864,4.78342385,13.16507548,26.85928140
T19,temperature,up,-1.26079302,4.78293825,13.17976593,26.88093261
T19,temperature,up,-1.25560274,4.78413161,13.19568752,26.90434883
T19,temperature,up,-1.25831919,4.78382894,13.21089283,26.92913159
T19,temperature,up,-1.25711159,4.78396570,13.22638517,26.95101743
T19,temperature,up,-1.26146572,4.78330715,13.24169010,26.97901458
T19,temperature,up,-1.25683866,4.78459526,13.25660304,26.99995101
T19,temperature,up,-1.25847293,4.78524579,13.27217885,27.02728490
T19,temperature,up,-1.25568404,4.78411895,13.28760477,27.05196959
T19,temperature,up,-1.25882032,4.78375881,13.30387527,27.07594562
T19,temperature,up,-1.25161217,4.78388932,13.31837557,27.10210317
T19,temperature,up,-1.25697371,4.78429065,13.33518359,27.12849276
T19,temperature,up,-1.26006944,4.78368165,13.35025281,27.15297381
T19,temperature,up,-1.25588404,4.78351634,13.36457913,27.18200012
T19,temperature,up,-1.25504922,4.78388190,13.38089023,27.21025505
T19,temperature,up,-1.25807334,4.78368741,13.39583616,27.23729875
T19,temperature,up,-1.25868665,4.78397615,13.41098710,27.26670241
T19,temperature,up,-1.25848865,4.78401763,13.42676165,27.29203334
T19,temperature,up,-1.25792813,4.78381893,13.44223886,27.32281543
T19,temperature,up,-1.25914070,4.78420755,13.45745629,27.35113584
T19,temperature,up,-1.25397673,4.78380676,13.47250270,27.38293038
T19,temperature,up,-1.25419554,4.78404392,13.48797619,27.41153087
T19,temperature,up,-1.25632811,4.78525754,13.50299155,27.44061205
T19,temperature,up,-1.26342623,4.78428920,13.51974937,27.47120419
T19,temperature,up,-1.26156029,4.78456038,13.53470470,27.50125728
T19,temperature,up,-1.25493943,4.78414416,13.54966928,27.53217793
T19,temperature,up,-1.25792752,4.78399963,13.56449403,27.55810545
T19,temperature,up,-1.25811772,4.78406590,13.58114749,27.59262186
T19,temperature,up,-1.25329412,4.78501717,13.59562503,27.61942633
T19,temperature,up,-1.26039068,4.78451426,13.61079153,27.64832592
T19,temperature,up,-1.25537144,4.78275094,13.62747255,27.67672954
T19,temperature,up,-1.26406703,4.78404685,13.64156366,27.70387732
T19,temperature,up,-1.25583572,4.78308473,13.65716705,27.73364407
T19,temperature,up,-1.25445631,4.78361797,13.67256497,27.76001967
T19,temperature,up,-1.25990593,4.78375528,13.68842903,27.78417386
T19,temperature,up,-1.26141645,4.78386447,13.70298301,27.81027875
T19,temperature,up,-1.25581202,4.78312959,13.71893071,27.83582372
T19,temperature,up,-1.25762561,4.78445977,13.73463347,27.86264125
T19,temperature,up,-1.25236723,4.78540451,13.74889824,27.88414882
T19,temperature,up,-1.25856274,4.78376407,13.76613967,27.91041479
T19,temperature,up,-1.26159899,4.78364516,13.77992322,27.93196071
T19,temperature,up,-1.25213928,4.78378555,13.79544830,27.95724854
T19,temperature,up,-1.25725210,4.78450873,13.81179086,27.98125231
T19,temperature,up,-1.26061612,4.78401962,13.82690889,28.00423432
T19,temperature,up,-1.25845445,4.78467448,13.84203991,28.02691825
T19,temperature,up,-1.25857848,4.78369125,13.85785183,28.05440571
T19,temperature,up,-1.26204548,4.78451761,13.87312310,28.07746610
T19,temperature,up,-1.25615951,4.78376872,13.88834572,28.10367619
T19,temperature,up,-1.25781546,4.78377384,13.90386011,28.13104724
T19,temperature,up,-1.26499155,4.78479881,13.91930978,28.15336203
T19,temperature,up,-1.25672995,4.78425588,13.93468318,28.18001864
T19,temperature,up,-1.25748901,4.78408472,13.95003567,28.20503102
T19,temperature,up,-1.25865913,4.78383221,13.96568285,28.23126728
T19,temperature,up,-1.25837042,4.78416205,13.98167579,28.26000107
T19,temperature,up,-1.25991694,4.78412428,13.99601953,28.28737539
T19,temperature,up,-1.25189891,4.78459342,14.01152980,28.31562559
T19,temperature,up,-1.25988514,4.78401127,14.02675850,28.34297790
T19,temperature,up,-1.25757033,4.78490268,14.04223047,28.37313356
T19,temperature,up,-1.25488069,4.78426781,14.05688916,28.39942515
T19,temperature,up,-1.25589048,4.78479711,14.07323567,28.43222743
T19,temperature,up,-1.26088931,4.78434555,14.08808902,28.45751819
T19,temperature,up,-1.25203709,4.78384974,14.10392868,28.48747085
T19,temperature,up,-1.25699908,4.78400880,14.11953913,28.51601812
T19,temperature,up,-1.26026958,4.78399321,14.13529638,28.54401586
T19,temperature,up,-1.26093753,4.78406932,14.15039932,28.57583551
T19,temperature,up,-1.25615083,4.78350713,14.16584795,28.60664265
T19,temperature,up,-1.26427830,4.78428914,14.18104598,28.63699129
T19,temperature,up,-1.26180438,4.78303224,14.19666909,28.67023027
T19,temperature,up,-1.25595414,4.78455898,14.21198622,28.70162185
T19,temperature,up,-1.25538348,4.78397940,14.22675813,28.73171669
T19,temperature,up,-1.25834815,4.78428985,14.24235909,28.76390162
T19,temperature,up,-1.25883217,4.78561638,14.25757212,28.79798856
T19,temperature,up,-1.25802681,4.78402972,14.27269812,28.82741591
T19,temperature,up,-1.25162126,4.78404525,14.28769740,28.86442702
T19,temperature,up,-1.25819958,4.78349417,14.30450949,28.89695787
T19,temperature,up,-1.25580330,4.78472238,14.31965719,28.93095595
T19,temperature,up,-1.25737686,4.78355587,14.33438719,28.96409232
T19,temperature,up,-1.26082600,4.78382902,14.35016653,28.99957265
T19,temperature,up,-1.25817743,4.78392826,14.36509065,29.03145906
T19,temperature,up,-1.25341648,4.78521929,14.38000835,29.06356594
T19,temperature,up,-1.25667867,4.78364905,14.39599174,29.09502122
T19,temperature,up,-1.25425960,4.78392174,14.41229963,29.12811103
T19,temperature,up,-1.25748036,4.78388471,14.42884312,29.15986480
T19,temperature,up,-1.26020148,4.78322845,14.44258381,29.19284452
T19,temperature,up,-1.25400264,4.78313596,14.45818467,29.22166709
T19,temperature,up,-1.25824976,4.78522490,14.47298946,29.25137011
T19,temperature,up,-1.25836283,4.78345404,14.48837681,29.28581464
T19,temperature,up,-1.25883473,4.78404477,14.50370004,29.31225104
T19,temperature,up,-1.25476798,4.78421454,14.51966683,29.34271173
T19,temperature,up,-1.25722983,4.78447262,14.53446745,29.36766744
T19,temperature,up,-1.25530769,4.78317525,14.54992503,29.39707028
T19,temperature,up,-1.24977242,4.78385856,14.56558065,29.42776063
T19,temperature,up,-1.25511496,4.78333502,14.58102190,29.45458300
T19,temperature,up,-1.25348674,4.78412659,14.59652146,29.48460673
T19,temperature,up,-1.25588220,4.78350209,14.61236614,29.51063758
T19,temperature,up,-1.25516875,4.78425705,14.62653154,29.53663916
T19,temperature,up,-1.25723880,4.78339879,14.64328942,29.56587250
T19,temperature,up,-1.25928392,4.78467259,14.65785400,29.59177609
T19,temperature,up,-1.25957293,4.78477790,14.67361604,29.62089327
T19,temperature,up,-1.25438612,4.78447825,14.68922812,29.64750913
T19,temperature,up,-1.26020638,4.78307176,14.70332724,29.67701315
T19,temperature,up,-1.25658441,4.78411624,14.71946931,29.70654480
T19,temperature,up,-1.25568788,4.78292149,14.73507322,29.73632533
T19,temperature,up,-1.26431827,4.78457448,14.74968616,29.76512122
T19,temperature,up,-1.25236907,4.78375384,14.76619110,29.79610161
T19,temperature,up,-1.25767765,4.78390480,14.78041342,29.82110391
T19,temperature,up,-1.25318441,4.78419826,14.79678266,29.85109211
T19,temperature,up,-1.25316682,4.78361397,14.81184816,29.88515827
T19,temperature,up,-1.25568840,4.78421945,14.82804264,29.91719506
T19,temperature,up,-1.25397322,4.78323337,14.84343408,29.94586254
T19,temperature,up,-1.25753022,4.78441410,14.85849958,29.97932300
T19,temperature,up,-1.26022111,4.78273096,14.87414613,30.00940723
T19,temperature,up,-1.25391609,4.78407322,14.88916510,30.04112354
T19,temperature,up,-1.25848898,4.78482191,14.90397004,30.07484532
T19,temperature,up,-1.25358760,4.78369219,14.91936794,30.10373606
T19,temperature,up,-1.25481771,4.78366416,14.93530954,30.13858818
T19,temperature,up,-1.26011710,4.78412436,14.95037804,30.17209018
T19,temperature,up,-1.25513155,4.78453048,14.96598100,30.20408904
T19,temperature,up,-1.25619565,4.78360682,14.98112437,30.23721763
T19,temperature,up,-1.25565511,4.78425668,14.99746426,30.26767271
T19,temperature,up,-1.25505423,4.78401229,15.01225571,30.30284425
T19,temperature,up,-1.25635020,4.78341208,15.02702933,30.33757874
T19,temperature,up,-1.25944817,4.78496040,15.04350146,30.37364960
T19,temperature,up,-1.25613231,4.78375677,15.05824730,30.40796601
T19,temperature,up,-1.25360936,4.78397788,15.07403314,30.44094741
T19,temperature,up,-1.25747587,4.78343872,15.08862125,30.47982361
T19,temperature,up,-1.25218478,4.78451847,15.10354612,30.51350073
T19,temperature,up,-1.26129692,4.78350774,15.11914972,30.55037584
T19,temperature,up,-1.25794456,4.78458183,15.13523056,30.58816731
T19,temperature,up,-1.26241481,4.78454043,15.15033724,30.62284449
T19,temperature,up,-1.26059454,4.78377450,15.16584145,30.65918934
T19,temperature,up,-1.25423216,4.78421019,15.18132324,30.69927826
T19,temperature,up,-1.25910125,4.78380055,15.19614611,30.73487297
T19,temperature,up,-1.25659765,4.78483751,15.21180964,30.77190309
T19,temperature,up,-1.25811089,4.78517172,15.22756082,30.80911540
T19,temperature,up,-1.25456199,4.78403440,15.24285977,30.84855697
T19,temperature,up,-1.25599881,4.78423237,15.25864268,30.88424704
T19,temperature,up,-1.25218122,4.78446556,15.27365161,30.92319129
T19,temperature,up,-1.25272284,4.78361703,15.28892598,30.95897000
T19,temperature,up,-1.25988227,4.78391780,15.30437613,30.99535764
T19,temperature,up,-1.25716765,4.78460965,15.31967835,31.02940171
T19,temperature,up,-1.26293218,4.78321975,15.33601159,31.06795141
T19,temperature,up,-1.26038161,4.78446797,15.35024255,31.10350131
T19,temperature,up,-1.25980170,4.78420788,15.36604950,31.14098442
T19,temperature,up,-1.26003671,4.78396183,15.38099887,31.17471284
T19,temperature,up,-1.26035902,4.78364021,15.39701834,31.20988714
T19,temperature,up,-1.25436340,4.78382800,15.41343049,31.24156112
T19,temperature,up,-1.25712305,4.78463256,15.42764503,31.27606992
T19,temperature,up,-1.26152495,4.78347807,15.44271160,31.30983229
T19,temperature,up,-1.26004418,4.78403247,15.45857526,31.34204558
T19,temperature,up,-1.25576975,4.78231431,15.47353100,31.37477254
T19,temperature,up,-1.26193497,4.78374972,15.49000805,31.40847102
T19,temperature,up,-1.26271756,4.78329643,15.50444875,31.43850263
T19,temperature,up,-1.26053507,4.78368186,15.51977025,31.47092657
T19,temperature,up,-1.25331244,4.78393064,15.53478631,31.50198893
T19,temperature,up,-1.26067294,4.78324525,15.55128388,31.53563182
T19,temperature,up,-1.25446740,4.78381089,15.56690263,31.56735604
T19,temperature,up,-1.25611397,4.78443404,15.58177197,
T19,temperature,up,-1.25842983,4.78361606,15.59740639,31.63324265
T19,temperature,up,-1.25649613,4.78355619,15.61230082,31.66375577
T19,temperature,up,-1.26026471,4.78362630,15.62763777,31.69652304
T19,temperature,up,-1.25723924,4.78425052,15.64309054,31.73031357
T19,temperature,up,-1.25611971,4.78460512,15.65845547,31.76565504
T19,temperature,up,-1.25744715,4.78372580,15.67340850,31.79550816
T19,temperature,up,-1.25669761,4.78458746,15.68893721,31.83241427
T19,temperature,up,-1.25968340,4.78366322,15.70453826,31.86709974
T19,temperature,up,-1.26058378,4.78425333,15.71963589,31.89906550
T19,temperature,up,-1.25497183,4.78364570,15.73522494,31.93513600
T19,temperature,up,-1.25781860,4.78417673,15.75111125,31.97003777
T19,temperature,up,-1.25333306,4.78356158,15.76570680,32.00577964
T19,temperature,up,-1.25938443,4.78338718,15.78189696,32.03991618
T19,temperature,up,-1.25666276,4.78439025,15.79675516,32.07669250
T19,temperature,up,-1.25758911,4.78380056,15.81207429,32.11436375
T19,temperature,up,-1.26049568,4.78366639,15.82738344,32.14957229
T19,temperature,up,-1.25918163,4.78413913,15.84296348,32.18257201
T19,temperature,up,-1.25913695,4.78468715,15.85880047,32.21995662
T19,temperature,up,-1.26068050,4.78406698,15.87332187,32.25775859
T19,temperature,up,-1.26018023,4.78339864,15.88964434,32.29593987
T19,temperature,up,-1.25578648,4.78386629,15.90473205,32.33049439
T19,temperature,up,-1.25356545,4.78367154,15.91974045,32.36906696
T19,temperature,up,-1.25427724,4.78446356,15.93616097,32.40682881
T19,temperature,up,-1.26060685,4.78376606,15.95111490,32.44526792
T19,temperature,up,-1.26285470,4.78413305,15.96682997,32.48220622
T19,temperature,up,-1.25527867,4.78356157,8.65423486,21.68613368
T19,temperature,up,-1.26080593,4.78432668,5.91500686,20.08453183
T19,temperature,up,-1.25881855,4.78443919,6.90054188,20.56078091
T20,temperature,down,-1.23957599,4.78217101,15.96674945,32.48182420
T20,temperature,down,-1.24278752,4.78172918,15.95047177,32.44508550
T20,temperature,down,-1.24552970,4.78251514,15.93568344,32.40716873
T20,temperature,down,-1.24451414,4.78094310,15.92039561,32.37216641
T20,temperature,down,-1.24405332,4.78152831,15.90406173,32.33127439
T20,temperature,down,-1.24127506,4.78147992,15.88898298,32.29201069
T20,temperature,down,-1.24586283,4.78256693,15.87432477,32.25615685
T20,temperature,down,-1.24306374,4.78269525,15.85887241,32.21963726
T20,temperature,down,-1.24070639,4.78212287,15.84321142,32.18275620
T20,temperature,down,-1.24544237,4.78173032,15.82782116,32.15043819
T20,temperature,down,-1.24587923,4.78108412,15.81272419,32.11096548
T20,temperature,down,-1.23760929,4.78191681,15.79676949,32.07803810
T20,temperature,down,-1.24004695,4.78148445,15.78182355,32.03855454
T20,temperature,down,-1.24628225,4.78167815,15.76692688,32.00442007
T20,temperature,down,-1.23868495,4.78196212,15.75091343,31.96984619
T20,temperature,down,-1.24056745,4.78157866,15.73535806,31.93524993
T20,temperature,down,-1.24266905,4.78130251,15.71970285,31.90101451
T20,temperature,down,-1.24366119,4.78239630,15.70428320,31.86621126
T20,temperature,down,-1.24615760,4.78220460,15.68914264,31.83243041
T20,temperature,down,-1.24851269,4.78155158,15.67434659,31.79771207
T20,temperature,down,-1.24164492,4.78122096,15.65841381,31.76440485
T20,temperature,down,-1.23982426,4.78105321,15.64260288,31.73174366
T20,temperature,down,-1.24603368,4.78141639,15.62847140,31.69687286
T20,temperature,down,-1.24278660,4.78073423,15.61197927,31.66543769
T20,temperature,down,-1.24316104,4.78274327,15.59699121,31.63186288
T20,temperature,down,-1.23954590,4.78221881,15.58141344,31.59938339
T20,temperature,down,-1.24671359,4.78101853,15.56595647,31.56718724
T20,temperature,down,-1.24616796,4.78208493,15.55012301,31.53708284
T20,temperature,down,-1.24585642,4.78231255,15.53541543,31.50386925
T20,temperature,down,-1.24614468,4.78171737,15.52034646,31.47068266
T20,temperature,down,-1.24545254,4.78182380,15.50450563,31.44043225
T20,temperature,down,-1.24625673,4.78209656,15.48957362,31.40516664
T20,temperature,down,-1.24460814,4.78223609,15.47362583,31.37230392
T20,temperature,down,-1.24365683,4.78197907,15.45757204,31.34194892
T20,temperature,down,-1.24285094,4.78139255,15.44243006,31.30852131
T20,temperature,down,-1.24822185,4.78252554,15.42705660,31.27370961
T20,temperature,down,-1.24320009,4.78164537,15.41098141,31.24232475
T20,temperature,down,-1.24242227,4.78259006,15.39724064,31.21159336
T20,temperature,down,-1.24523078,4.78182828,15.38162368,31.17279572
T20,temperature,down,-1.24428096,4.78202565,15.36642275,31.13709009
T20,temperature,down,-1.24640485,4.78182866,15.35056542,31.10430242
T20,temperature,down,-1.23891461,4.78251790,15.33543965,31.06841886
T20,temperature,down,-1.24452485,4.78131371,15.31942793,31.03083746
T20,temperature,down,-1.24754122,4.78186775,15.30500425,30.99388306
T20,temperature,down,-1.24254642,4.78214524,15.28921252,30.96013167
T20,temperature,down,-1.24404720,4.78154641,15.27345264,30.92025703
T20,temperature,down,-1.24699008,4.78161633,15.25838583,30.88554337
T20,temperature,down,-1.23841718,4.78177904,15.24254407,30.84790511
T20,temperature,down,-1.24538436,4.78201120,15.22753398,30.80870466
T20,temperature,down,-1.23873226,4.78184822,15.21237981,30.77114817
T20,temperature,down,-1.24420807,4.78185535,15.19631099,30.73480735
T20,temperature,down,-1.24554455,4.78144570,15.18113930,30.69700901
T20,temperature,down,-1.24244099,4.78200363,15.16666768,30.65955511
T20,temperature,down,-1.24454502,4.78193158,15.14999529,30.62431472
T20,temperature,down,-1.24211581,4.78111679,15.13482722,30.58572455
T20,temperature,down,-1.24063471,4.78159910,15.11977335,30.55110763
T20,temperature,down,-1.24371313,4.78162578,15.10516327,30.51413676
T20,temperature,down,-1.23829753,4.78102693,15.08899142,30.47679762
T20,temperature,down,-1.23468584,4.78234976,15.07324671,30.44230262
T20,temperature,down,-1.24395449,4.78127928,15.05790266,30.40675164
T20,temperature,down,-1.24717858,4.78154373,15.04287880,30.37336531
T20,temperature,down,-1.23890542,4.78165329,15.02726741,30.33872674
T20,temperature,down,-1.24650060,4.78152113,15.01154377,30.30149646
T20,temperature,down,-1.24668968,4.78213199,14.99616318,30.26940180
T20,temperature,down,-1.24674139,4.78241150,14.98128071,30.23618234
T20,temperature,down,-1.24639616,4.78217399,14.96586159,30.20393044
T20,temperature,down,-1.23879161,4.78168451,14.95062125,30.17077097
T20,temperature,down,-1.25145669,4.78179257,14.93507152,30.13930716
T20,temperature,down,-1.24009697,4.78089490,14.91980749,30.10759471
T20,temperature,down,-1.24136114,4.78161544,14.90420241,30.07223286
T20,temperature,down,-1.24119758,4.78201915,14.88843525,30.09383668
T20,temperature,down,-1.24314769,4.78090277,14.87377793,30.00886679
T20,temperature,down,-1.24413110,4.78108867,14.85727239,29.97553531
T20,temperature,down,-1.24854430,4.78149354,14.84273023,29.94637863
T20,temperature,down,-1.23934360,4.78202842,14.82718709,29.91681494
T20,temperature,down,-1.24558853,4.78202351,14.81188322,29.88513472
T20,temperature,down,-1.24265650,4.78228539,14.79642069,29.85416091
T20,temperature,down,-1.24246921,4.78288693,14.78163579,29.82311356
T20,temperature,down,-1.23958672,4.78114759,14.76603029,29.79269283
T20,temperature,down,-1.24068245,4.78244757,14.75048867,29.76224351
T20,temperature,down,-1.24190413,4.78130094,14.73486842,29.73402811
T20,temperature,down,-1.24249298,4.78250084,14.71904241,29.70608105
T20,temperature,down,-1.24022590,4.78211550,14.70391229,29.67684962
T20,temperature,down,-1.24268761,4.78250611,14.68877128,29.64768025
T20,temperature,down,-1.24169310,4.78133040,14.67304327,29.62210918
T20,temperature,down,-1.24501244,4.78159734,14.65851067,29.59236371
T20,temperature,down,-1.24146306,4.78131502,14.64210719,29.56545556
T20,temperature,down,-1.23689123,4.78245708,14.62816630,29.53527520
T20,temperature,down,-1.24333248,4.78269065,14.61268411,29.50841162
T20,temperature,down,-1.24299831,4.78243751,14.59719591,29.48170624
T20,temperature,down,-1.23709926,4.78201480,14.58145378,29.45325791
T20,temperature,down,-1.24299741,4.78195671,14.56492677,29.42328981
T20,temperature,down,-1.24462212,4.78157500,14.55040626,29.40047652
T20,temperature,down,-1.24385461,4.78206066,14.53469936,29.37152993
T20,temperature,down,-1.24520689,4.78219574,14.51912156,29.34073442
T20,temperature,down,-1.24291702,4.78312342,14.50367386,29.31149106
T20,temperature,down,-1.24537884,4.78250595,14.48898865,29.28452558
T20,temperature,down,-1.24303286,4.78204663,14.47373554,29.25417053
T20,temperature,down,-1.24244632,4.78192826,14.45818017,29.22233695
T20,temperature,down,-1.24092288,4.78216295,14.44290924,29.19001348
T20,temperature,down,-1.23882163,4.78224924,14.42700177,29.16066511
T20,temperature,down,-1.24720924,4.78224358,14.41168474,29.12719209
T20,temperature,down,-1.24477886,4.78184766,14.39633415,29.09566749
T20,temperature,down,-1.24347626,4.78122730,14.38115059,29.06361308
T20,temperature,down,-1.24558634,4.78235186,14.36557088,29.03231175
T20,temperature,down,-1.24309952,4.78237683,14.35012568,28.99834141
T20,temperature,down,-1.24583333,4.78210394,14.33423558,28.96494263
T20,temperature,down,-1.24110113,4.78110482,14.31922045,28.93241783
T20,temperature,down,-1.24382172,4.78155599,14.30391473,28.89709836
T20,temperature,down,-1.24505999,4.78145339,14.28811837,28.86377817
T20,temperature,down,-1.24391733,4.78265707,14.27317460,28.82844795
T20,temperature,down,-1.23734797,4.78237145,14.25782063,28.79747856
T20,temperature,down,-1.24296863,4.78224029,14.24299286,28.76564793
T20,temperature,down,-1.24614450,4.78133116,14.22715417,28.73338385
T20,temperature,down,-1.24470102,4.78142197,14.21216003,28.70038946
T20,temperature,down,-1.24235037,4.78250508,14.19696697,28.67001769
T20,temperature,down,-1.24510826,4.78249368,14.18134359,28.63618486
T20,temperature,down,-1.24228033,4.78156318,14.16598339,28.60563301
T20,temperature,down,-1.24266567,4.78075770,14.14981961,28.57580127
T20,temperature,down,-1.23879381,4.78222363,14.13544229,28.54342525
T20,temperature,down,-1.23717595,4.78176280,14.11963853,28.51739310
T20,temperature,down,-1.24306558,4.78263008,14.10381163,28.48626449
T20,temperature,down,-1.24314841,4.78219907,14.08850812,28.45498534
T20,temperature,down,-1.24293993,4.78286726,14.07338943,28.42995209
T20,temperature,down,-1.23865678,4.78197494,14.05835102,28.39822594
T20,temperature,down,-1.23998723,4.78228734,14.04267562,28.37048092
T20,temperature,down,-1.24421238,4.78257526,14.02710244,28.34512462
T20,temperature,down,-1.24803119,4.78204108,14.01148778,28.31661330
T20,temperature,down,-1.24333044,4.78253033,13.99574378,28.28860724
T20,temperature,down,-1.24692165,4.78228957,13.98062833,28.26086524
T20,temperature,down,-1.24712228,4.78173312,13.96524337,28.23362646
T20,temperature,down,-1.24695229,4.78156535,13.94958495,28.20864633
T20,temperature,down,-1.24429660,4.78236881,13.93410313,28.18208319
T20,temperature,down,-1.24597240,4.78211843,13.91989460,28.15492236
T20,temperature,down,-1.24246880,4.78194937,13.90418483,28.12776075
T20,temperature,down,-1.24230526,4.78149495,13.88728878,28.10542181
T20,temperature,down,-1.24039516,4.78108573,13.87359096,28.07705312
T20,temperature,down,-1.24065616,4.78150357,13.85735103,28.05486813
T20,temperature,down,-1.23899111,4.78227706,13.84289946,28.02721764
T20,temperature,down,-1.24352191,4.78181969,13.82685912,28.00372788
T20,temperature,down,-1.24100195,4.78234437,13.81143083,27.98103257
T20,temperature,down,-1.23948530,4.78192502,13.79657744,27.95747179
T20,temperature,down,-1.23966123,4.78137240,13.78068424,27.93215303
T20,temperature,down,-1.24813790,4.78228582,13.76577456,27.90728834
T20,temperature,down,-1.24315834,4.78239963,13.75032174,27.88523355
T20,temperature,down,-1.24124107,4.78234678,13.73462929,27.86052298
T20,temperature,down,-1.24244884,4.78239438,13.71826156,27.83430203
T20,temperature,down,-1.24107533,4.78271193,13.70380505,27.80827014
T20,temperature,down,-1.24356759,4.78153926,13.68849085,27.78392700
T20,temperature,down,-1.24118067,4.78171850,13.67389166,27.76134931
T20,temperature,down,-1.24553618,4.78256135,13.65780850,27.73209441
T20,temperature,down,-1.24334002,4.78258597,13.64240613,27.70541301
T20,temperature,down,-1.24361475,4.78045443,13.62658806,27.67745527
T20,temperature,down,-1.24382278,4.78213386,13.61117924,27.64860496
T20,temperature,down,-1.24187648,4.78242775,13.59606864,27.61790549
T20,temperature,down,-1.23939527,4.78169004,13.57991303,27.59366799
T20,temperature,down,-1.24316838,4.78232627,13.56507192,27.56357173
T20,temperature,down,-1.24131886,4.78277287,13.55000324,27.53174643
T20,temperature,down,-1.24814243,4.78187115,13.53386704,27.50281948
T20,temperature,down,-1.24100598,4.78172004,13.51871420,27.47063771
T20,temperature,down,-1.24218523,4.78222508,13.50345344,27.44348046
T20,temperature,down,-1.24359987,4.78197029,13.48843459,27.41080897
T20,temperature,down,-1.23939989,4.78222992,13.47274679,27.38210195
T20,temperature,down,-1.24457291,4.78206186,13.45743121,27.34983112
T20,temperature,down,-1.24163954,4.78153098,13.44222043,27.31955734
T20,temperature,down,-1.23607009,4.78213629,13.42649207,27.29357233
T20,temperature,down,-1.24026499,4.78272059,13.41127672,27.26162213
T20,temperature,down,-1.24183700,4.78265014,13.39605173,27.23766780
